id	taxonID	scientificName	order	family	vernacularName	taxonRemarks	bibliographicCitation
694eae69-bb69-44a2-9b5b-ae9a5a93ac7b	694eae69-bb69-44a2-9b5b-ae9a5a93ac7b	Zoothera aurea	Passeriformes	Turdidae	White's Thrush, 白氏地鶇	Zoothera aurea	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
882bdc73-fc0b-4f78-b7b7-a6f481801638	882bdc73-fc0b-4f78-b7b7-a6f481801638	Zoothera dauma	Passeriformes	Turdidae	Scaly Thrush, 虎斑地鶇	Zoothera dauma	Lin, D. L. et al. First measurement of the nest of Zoothera dauma dauma in Taiwan (in Chinese). Quart. J. Exp. Forest. 30, 27-36 (2016).
a533e401-41ae-488b-8397-9c6fb07719dc	a533e401-41ae-488b-8397-9c6fb07719dc	Geokichla sibirica	Passeriformes	Turdidae	Siberian Thrush, 白眉地鶇	Geokichla sibirica	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
216af96e-6209-4f9a-8e41-8704104fd7d7	216af96e-6209-4f9a-8e41-8704104fd7d7	Turdus mandarinus	Passeriformes	Turdidae	Chinese Blackbird, 中國黑鶇	Turdus mandarinus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
843056c9-9029-492c-b470-afc69a76740e	843056c9-9029-492c-b470-afc69a76740e	Turdus niveiceps	Passeriformes	Turdidae	Taiwan Thrush, 白頭鶇	Turdus niveiceps	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b3b0c573-978b-41be-857f-893d9bc2c0a4	b3b0c573-978b-41be-857f-893d9bc2c0a4	Turdus cardis	Passeriformes	Turdidae	Japanese Thrush, 烏灰鶇	Turdus cardis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2a0cceb3-155a-40e2-afa4-67b2457b7889	2a0cceb3-155a-40e2-afa4-67b2457b7889	Turdus hortulorum	Passeriformes	Turdidae	Gray-backed Thrush, 灰背鶇	Turdus hortulorum	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
09705716-8d1a-4329-a0e8-f7a30df16fb2	09705716-8d1a-4329-a0e8-f7a30df16fb2	Turdus obscurus	Passeriformes	Turdidae	Eyebrowed Thrush, 白眉鶇	Turdus obscurus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
51947a09-484e-4d4e-9564-158336e778d7	51947a09-484e-4d4e-9564-158336e778d7	Turdus chrysolaus	Passeriformes	Turdidae	Brown-headed Thrush, 赤腹鶇	Turdus chrysolaus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8e116e7a-7082-42c8-8950-6ac1c74262cd	8e116e7a-7082-42c8-8950-6ac1c74262cd	Turdus pallidus	Passeriformes	Turdidae	Pale Thrush, 白腹鶇	Turdus pallidus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
9f4b15ca-ab4b-4c11-a94e-f64279ac6ff6	9f4b15ca-ab4b-4c11-a94e-f64279ac6ff6	Turdus ruficollis	Passeriformes	Turdidae	Red-throated Thrush, 赤頸鶇	Turdus ruficollis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6447d9e0-df03-4811-8b30-b5e8efe368cd	6447d9e0-df03-4811-8b30-b5e8efe368cd	Turdus eunomus	Passeriformes	Turdidae	Dusky Thrush, 斑點鶇	Turdus eunomus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
5a55bd81-0aa9-4254-9a98-f2a6f0c60b9d	5a55bd81-0aa9-4254-9a98-f2a6f0c60b9d	Turdus naumanni	Passeriformes	Turdidae	Naumann's Thrush, 紅尾鶇	Turdus naumanni	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
807440e1-0aaf-4c84-a948-353182b6a57c	807440e1-0aaf-4c84-a948-353182b6a57c	Muscicapa griseisticta	Passeriformes	Muscicapidae	Gray-streaked Flycatcher, 灰斑鶲	Muscicapa griseisticta	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
28b048e1-bed1-40a4-8190-f85af598fbaf	28b048e1-bed1-40a4-8190-f85af598fbaf	Muscicapa sibirica	Passeriformes	Muscicapidae	Dark-sided Flycatcher, 烏鶲	Muscicapa sibirica	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6c98196e-2b2f-4205-9dfd-af2fb79ec450	6c98196e-2b2f-4205-9dfd-af2fb79ec450	Muscicapa ferruginea	Passeriformes	Muscicapidae	Ferruginous Flycatcher, 紅尾鶲	Muscicapa ferruginea	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
9064e0de-d475-4de7-a1e3-c0d9423eb5df	9064e0de-d475-4de7-a1e3-c0d9423eb5df	Muscicapa dauurica	Passeriformes	Muscicapidae	Asian Brown Flycatcher, 寬嘴鶲	Muscicapa dauurica	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
9962c6f1-925d-45df-bdc5-b956a986e886	9962c6f1-925d-45df-bdc5-b956a986e886	Copsychus saularis	Passeriformes	Muscicapidae	Oriental Magpie-Robin, 鵲鴝	Copsychus saularis	Hsu, M. C. Breeding biology and nest site selection of exotic Oriental Magpie-Robin (Copsychus saularis) in Taiwan (in Chinese). Master thesis, National Tawiwan University, (2020).
2459ef53-ccce-47b2-9025-1a8362dc607f	2459ef53-ccce-47b2-9025-1a8362dc607f	Copsychus malabaricus	Passeriformes	Muscicapidae	White-rumped Shama, 白腰鵲鴝	Copsychus malabaricus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
599b7309-624b-4434-b76f-2d51d2815520	599b7309-624b-4434-b76f-2d51d2815520	Niltava vivida	Passeriformes	Muscicapidae	Taiwan Vivid Niltava, 黃腹琉璃	Niltava vivida	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
98b5a62d-20fe-4c39-8917-53fd18a2e1ba	98b5a62d-20fe-4c39-8917-53fd18a2e1ba	Cyanoptila cyanomelana	Passeriformes	Muscicapidae	Blue-and-white Flycatcher, 白腹琉璃	Cyanoptila cyanomelana	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8a602755-ad30-429f-8ba8-b7e28bbcdfd4	8a602755-ad30-429f-8ba8-b7e28bbcdfd4	Eumyias thalassinus	Passeriformes	Muscicapidae	Verditer Flycatcher, 銅藍鶲	Eumyias thalassinus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
92f2c2ae-298d-4ee1-953a-792b42df9a23	92f2c2ae-298d-4ee1-953a-792b42df9a23	Brachypteryx goodfellowi	Passeriformes	Muscicapidae	Taiwan Shortwing, 小翼鶇	Brachypteryx goodfellowi	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
ba672dba-c827-4acc-b861-0e34634329f9	ba672dba-c827-4acc-b861-0e34634329f9	Larvivora sibilans	Passeriformes	Muscicapidae	Rufous-tailed Robin, 紅尾歌鴝	Larvivora sibilans	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a73cd8c0-be8f-4000-8a21-e1120c578720	a73cd8c0-be8f-4000-8a21-e1120c578720	Larvivora akahige	Passeriformes	Muscicapidae	Japanese Robin, 日本歌鴝	Larvivora akahige	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
39651230-b761-4883-916c-82e5235d41ee	39651230-b761-4883-916c-82e5235d41ee	Larvivora komadori	Passeriformes	Muscicapidae	Ryukyu Robin, 琉球歌鴝	Larvivora komadori	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
e11e43ee-c0d9-4628-80a9-90ebc211bfa7	e11e43ee-c0d9-4628-80a9-90ebc211bfa7	Larvivora cyane	Passeriformes	Muscicapidae	Siberian Blue Robin, 藍歌鴝	Larvivora cyane	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
63b6bdeb-1be3-47b6-a93e-f575974a5d22	63b6bdeb-1be3-47b6-a93e-f575974a5d22	Luscinia svecica	Passeriformes	Muscicapidae	Bluethroat, 藍喉鴝	Luscinia svecica	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
70539376-653e-488e-825e-441a95855b3c	70539376-653e-488e-825e-441a95855b3c	Myophonus insularis	Passeriformes	Muscicapidae	Taiwan Whistling-Thrush, 臺灣紫嘯鶇	Myophonus insularis	Fang, J. R. Territorial and vocal behavior of Formosan Whistling Thrush (Myiophoneus insularis) (in Chinese). Master thesis, National Taiwan Normal University, (2004). | Fang, J. R. & Wang, Y. Environmental characteristics of bridges selected by nesting Formosan Whistling Thrush (Myiophoneus insularis). BioFormosa 37, 17-23 (2002). | Lu, Y. W. The study on breeding biology and male song of Taiwan Whistling Thrush (Myophonus insularis) in the urban environment  (in Chinese). Master thesis, National Taiwan Normal University, (2013). | Hsu, S. H. The effect of artificial lighting at night on activity pattern and vocal bahavior of male Taiwan Whistling Thrush (Myiophoneus insularis, in Chinese). Master thesis, National Taiwan Normal University, (2010).
a8eb52d9-761e-4103-b881-341771ddb827	a8eb52d9-761e-4103-b881-341771ddb827	Myophonus caeruleus	Passeriformes	Muscicapidae	Blue Whistling-Thrush, 白斑紫嘯鶇	Myophonus caeruleus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a48612f8-0c97-4eed-8b94-983ee4054a4b	a48612f8-0c97-4eed-8b94-983ee4054a4b	Enicurus scouleri	Passeriformes	Muscicapidae	Little Forktail, 小剪尾	Enicurus scouleri	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2153c6cf-8362-4769-b63d-c228333992af	2153c6cf-8362-4769-b63d-c228333992af	Calliope calliope	Passeriformes	Muscicapidae	Siberian Rubythroat, 野鴝	Calliope calliope	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
96b48cf2-a1fe-44e4-8be8-2e514d9f2d98	96b48cf2-a1fe-44e4-8be8-2e514d9f2d98	Myiomela leucura	Passeriformes	Muscicapidae	White-tailed Robin, 白尾鴝	Myiomela leucura	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
654ab5ce-9952-4c35-93b5-4e69d84571ae	654ab5ce-9952-4c35-93b5-4e69d84571ae	Tarsiger cyanurus	Passeriformes	Muscicapidae	Red-flanked Bluetail, 藍尾鴝	Tarsiger cyanurus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
fa3551b2-6cc7-4181-8391-c1b08a66a52c	fa3551b2-6cc7-4181-8391-c1b08a66a52c	Tarsiger formosanus	Passeriformes	Muscicapidae	White-browed Bush-Robin, 白眉林鴝	Tarsiger indicus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a85a741f-6857-404c-b997-17ae686921e4	a85a741f-6857-404c-b997-17ae686921e4	Tarsiger johnstoniae	Passeriformes	Muscicapidae	Collared Bush-Robin, 栗背林鴝	Tarsiger johnstoniae	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
15ebf23e-38d5-42b7-9e66-1836443c2d81	15ebf23e-38d5-42b7-9e66-1836443c2d81	Ficedula zanthopygia	Passeriformes	Muscicapidae	Yellow-rumped Flycatcher, 白眉鶲	Ficedula zanthopygia	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d9db3543-960b-4753-a7c1-e52200421fa8	d9db3543-960b-4753-a7c1-e52200421fa8	Ficedula narcissina	Passeriformes	Muscicapidae	Narcissus Flycatcher, 黃眉黃鶲	Ficedula narcissina	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6da4d8a4-0c8f-43a0-86fc-0ba671eb7b76	6da4d8a4-0c8f-43a0-86fc-0ba671eb7b76	Ficedula mugimaki	Passeriformes	Muscicapidae	Mugimaki Flycatcher, 白眉黃鶲	Ficedula mugimaki	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
e4dffc2b-87f1-4126-a496-f76370d6b1c8	e4dffc2b-87f1-4126-a496-f76370d6b1c8	Ficedula hyperythra	Passeriformes	Muscicapidae	Snowy-browed Flycatcher, 黃胸青鶲	Ficedula hyperythra	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
fdb4962a-7ef4-4c94-a0de-a57041bcef1c	fdb4962a-7ef4-4c94-a0de-a57041bcef1c	Ficedula albicilla	Passeriformes	Muscicapidae	Taiga Flycatcher, 紅喉鶲	Ficedula albicilla	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
44418361-703f-4c86-bf44-25207a6f7760	44418361-703f-4c86-bf44-25207a6f7760	Ficedula parva	Passeriformes	Muscicapidae	Red-breasted Flycatcher, 紅胸鶲	Ficedula parva	Mitrus, C., J., M. & Sikoram, M. Changes in nestling diet composition of the Red-breasted Flycatcher Ficedula parva in relation to chick age and parental sex. Anim. Biol. 60, 319-328 (2010).
e2d742e7-a9b3-4709-b0c0-3b058b229929	e2d742e7-a9b3-4709-b0c0-3b058b229929	Phoenicurus fuliginosus	Passeriformes	Muscicapidae	Plumbeous Redstart, 鉛色水鶇	Phoenicurus fuliginosus	Chen, C. J. Territorial behavior and habitat use in Plumbeous Water Redstart (Rhyacornis fuliginosus affinis, in Chinese). Master thesis, National Taiwan Normal University, (2003). | Wang, Y. The ecological study on the Plumbeous Water Redstart (in Chinese). Biological Bulletin of National Taiwan Normal University 21, 15-39 (1986). https://doi.org/10.29812/BBNTNU.198612.0003 | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Wong, C.K. Molecular scatology: The relationship between avian predator and its prey (in Chinese). Master thesis, National Chung Hsing University, (2013).
3129b7af-51be-46e9-99f8-2024c612bcfb	3129b7af-51be-46e9-99f8-2024c612bcfb	Phoenicurus auroreus	Passeriformes	Muscicapidae	Daurian Redstart, 黃尾鴝	Phoenicurus auroreus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
0e172c52-5e2f-40b0-9bee-a4c1353065a2	0e172c52-5e2f-40b0-9bee-a4c1353065a2	Monticola solitarius	Passeriformes	Muscicapidae	Blue Rock-Thrush, 藍磯鶇	Monticola solitarius	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2cc4e43d-dc1a-4c86-ab99-4f249ac2be9b	2cc4e43d-dc1a-4c86-ab99-4f249ac2be9b	Saxicola stejnegeri	Passeriformes	Muscicapidae	Amur Stonechat, 黑喉鴝	Saxicola stejnegeri	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
92499a73-9ccf-448a-9223-6bab4530ace1	92499a73-9ccf-448a-9223-6bab4530ace1	Saxicola ferreus	Passeriformes	Muscicapidae	Gray Bushchat, 灰叢鴝	Saxicola ferreus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
